player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fff1gvfq1glc3quftab4",SF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,22,0,0,0,0,-3.22897419112269,0,2,2,8,0,0,0,2,6,0,-1.24042204779107,0,4,0.0769230769230769,0.00961538461538462,0.122115384615385,0,3,5
00-0034159,W.Dissly,Will Dissly,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blm28jqxpj6krza0gejv",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,43,1,0,0,12,31,1,3.0921132795047,0,3.58333333333333,0.111111111111111,0.0888888888888889,0.228888888888889,0,10.3,13.3
00-0034208,M.Boone,Mike Boone,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rcrpzluchltmk9stwtfc",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,2,0,0,-0.430172017193399,0,1,0.024390243902439,0.00719424460431655,0.0416213370766801,0,0.2,1.2
00-0034253,D.Hilliard,Dontrell Hilliard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ukhyslngeuojxkjqfq9f",TEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,8,0,0,0,0,-0.230745982611552,0,3,4,61,2,0,0,21,41,3,5.21181454218458,0,2.9047619047619,0.129032258064516,0.0724137931034483,0.244238042269188,0,18.9,21.9
00-0034270,T.Conklin,Tyler Conklin,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t5dcv5rlo0vuzptw6qmy",NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,14,1,1,0,11,-2,1,1.16066533715633,0,1.27272727272727,0.12280701754386,0.0392857142857143,0.211710526315789,0,7.4,11.4
00-0034272,M.Valdes-Scantling,Marquez Valdes-Scantling,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dvzluuxi81gwt3e8eixo",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-3,0,0,0,0,-1.00383371347561,0,4,4,44,0,0,0,22,22,3,3.53592065843986,0,2,0.102564102564103,0.0723684210526316,0.204504048582996,0,4.1,8.1
00-0034279,E.St. Brown,Equanimeous St. Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/utyhdvj2rjwpnr4ppjly",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,18,1,0,0,34,0,1,1.37765616207616,0,0.529411764705882,0.176470588235294,0.209876543209877,0.411619462599855,0,7.8,8.8
00-0034286,R.James,Richie James,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iuxz1y4skvu6cqcqjhag",NYG,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.505291200708598,0,5,6,59,0,0,0,63,13,3,0.689392734901048,0,0.936507936507937,0.285714285714286,0.525,0.796071428571429,0,6.1,11.1
00-0034297,B.Pringle,Byron Pringle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwipkdsunodvqlumsmp",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,22,0,0,0,51,0,1,0.643615404958837,0,0.431372549019608,0.117647058823529,0.314814814814815,0.396840958605665,0,2.2,3.2
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgjxc2paepihkvl4u9a3",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,72,0,0,0,121,13,3,5.74105917784971,0,0.59504132231405,0.170731707317073,0.435251798561151,0.560773819968416,0,7.2,11.2
00-0034351,D.Goedert,Dallas Goedert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/toiqpnmbuxgfwr8wkw4r",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,60,0,0,0,9,52,3,4.33716747432482,0,6.66666666666667,0.137931034482759,0.0697674418604651,0.255733761026464,0,6,9
00-0034365,I.Thomas,Ian Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvlsjahsqootxcs6qytq",CAR,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,53,0,0,0,33,31,2,3.98758497266681,0,1.60606060606061,0.12,0.197604790419162,0.318323353293413,0,5.3,7.3
00-0034367,N.Hines,Nyheim Hines,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lpyshlxwaum0ezoshadf",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,4,0,0,0,0,-4.27519929653499,0,6,6,50,0,0,0,11,39,3,3.47010742791463,0,4.54545454545455,0.122448979591837,0.0344827586206897,0.207811400422238,0,5.4,11.4
00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbqinxum5qovm6p8xgkc",DAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,62,0,0,0,60,10,2,2.97641849427503,0,1.03333333333333,0.219512195121951,0.165289256198347,0.44497077202177,0,6.2,13.2
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h54qh7pjxrhokvmbnyzt",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,-0.468405289575458,0,0,0.0256410256410256,0.00657894736842105,0.0430668016194332,0,0,0
00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q25yzjly8zz4elodqdhr",SF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,20,0,0,0,32,0,1,0.261477887746878,0,0.625,0.0769230769230769,0.153846153846154,0.223076923076923,0,2,3
00-0034411,R.Gage,Russell Gage,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvgvukodrs3aabp4qty7",TB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,13,0,0,0,6,7,0,0.345072990050539,0,2.16666666666667,0.0740740740740741,0.019672131147541,0.12488160291439,0,1.3,3.3
00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/azkmwe4bavbca3tmx9em",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,10,1,0,0,1,-1.83871349005494,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7,7
00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvirmx1m9vycmfpfbf1w",MIA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,8,0,0,0,0,0.546419185353443,0,2,2,20,0,0,0,17,3,0,-0.0913877004059032,0,1.17647058823529,0.0645161290322581,0.0653846153846154,0.142543424317618,0,2.8,4.8
00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vlx5vkd8ghcq1snnhdij",NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,37,0,0,0,12,25,2,0.363741808512714,0,3.08333333333333,0.105263157894737,0.0428571428571429,0.187894736842105,0,3.7,8.7
00-0034487,T.Sherfield,Trent Sherfield,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/je4nd6eqpqrzytepcuvc",MIA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,8,0,0,0,23,0,0,0.0973028944572434,0,0.347826086956522,0.0645161290322581,0.0884615384615385,0.158697270471464,0,0.8,1.8
00-0034646,B.Powell,Brandon Powell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkckjg4yqybqndyub6lu",LA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,0,0.527520344243385,0,1,1,10,0,0,0,3,7,1,0.818054475355893,0,3.33333333333333,0.024390243902439,0.0125523012552301,0.0453719767323196,0,1.3,2.3
00-0034681,C.Edmonds,Chase Edmonds,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ya7hnoqk5r2zemgknwpm",MIA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,25,0,0,0,0,-4.8806128280703,0,4,4,40,0,0,0,17,23,3,4.36351558868773,0,2.35294117647059,0.129032258064516,0.0653846153846154,0.239317617866005,0,6.5,10.5
00-0034750,R.Penny,Rashaad Penny,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x9l00iypnysiuhxoqy61",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,60,0,1,0,2,0.818155646382365,0,2,3,7,0,0,0,-8,15,1,0.0128249349654652,0,-0.875,0.111111111111111,-0.0592592592592593,0.125185185185185,0,6.7,8.7
00-0034753,M.Andrews,Mark Andrews,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1fmyihulvtdiav4bwxm",BAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,52,0,0,0,99,11,3,3.77853282180149,0,0.525252525252525,0.241379310344828,0.28125,0.558943965517241,0,5.2,10.2
00-0034775,C.Kirk,Christian Kirk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/illjppjxpfa4joefmpd0",JAX,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,12,117,0,0,0,128,50,3,3.28253659047479,0,0.9140625,0.315789473684211,0.348773841961853,0.717825899899613,0,11.7,17.7
00-0034777,D.Chark,D.J. Chark,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbngdzf66ssvjgbjd9oz",DET,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,52,1,0,0,124,16,3,3.85406317765592,0,0.419354838709677,0.216216216216216,0.405228758169935,0.607984455043279,0,11.2,15.2
00-0034791,N.Chubb,Nick Chubb,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ib0haur75wrhqrbtyo",CLE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,141,0,0,0,6,4.89997208764544,0,1,1,2,0,0,0,-7,9,0,-0.710848427494057,0,-0.285714285714286,0.0333333333333333,-0.0308370044052863,0.0284140969162996,0,14.3,15.3
00-0034796,L.Jackson,Lamar Jackson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gylnuxkxgm3zd4j0d0ku",BAL,2022,1,REG,17,30,213,3,1,2,2,0,0,360,66,8,4.23776935226747,0,0.591666666666667,0.0974777483199205,6,17,0,0,0,2,0.259624411643017,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,20.22,20.22
00-0034798,D.Smythe,Durham Smythe,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4k79s8x5queah3t87na",MIA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,14,0,0,0,12,2,1,0.356300640502013,0,1.16666666666667,0.0645161290322581,0.0461538461538462,0.129081885856079,0,1.4,2.4
00-0034827,D.Moore,D.J. Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yy6o0pkengsmm6dox1wy",CAR,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,0,0.378508499125019,0,3,6,43,0,0,0,53,17,2,0.759773652534932,0,0.811320754716981,0.24,0.317365269461078,0.582155688622755,0,5,8
00-0034829,M.Gesicki,Mike Gesicki,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/utqutyyzxbabvmyt1r3n",MIA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,1,0,-0.54931735212449,0,0,0.032258064516129,0,0.0483870967741936,0,0.1,1.1
00-0034830,H.Hurst,Hayden Hurst,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dgplukocyi73df1g1602",CIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,46,0,0,0,26,22,3,-3.28781293268548,0,1.76923076923077,0.150943396226415,0.0728291316526611,0.277395486496485,0,4.6,9.6
00-0034844,S.Barkley,Saquon Barkley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",NYG,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,18,164,1,1,0,7,7.37394650600618,0,6,7,30,0,0,0,-4,42,0,-5.1863248173031,1,-7.5,0.333333333333333,-0.0333333333333333,0.476666666666667,0,27.4,33.4
00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,12,0,0,0,1,-1.86363503639586,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.2,1.2
00-0034854,K.Hodge,KhaDarel Hodge,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vt6baiegoruodscbykzt",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,38,0,0,0,25,13,1,1.72168434062041,0,1.52,0.09375,0.0886524822695036,0.202681737588653,0,3.8,6.8
00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zgqgouo8be09qvnrqdnr",CAR,2022,1,REG,16,27,235,1,1,4,28,2,0,167,149,7,-1.61854985906393,0,1.40718562874252,0.0160279624595766,5,6,1,2,0,2,2.30085762520321,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18,18
00-0034857,J.Allen,Josh Allen,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/btfnqtymqsqgybnv4u6n",BUF,2022,1,REG,26,31,297,3,2,2,5,0,0,227,114,15,13.6464576065825,0,1.30837004405286,0.271858016466962,10,56,1,0,0,4,5.8675307907979,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,31.48,31.48
00-0034860,D.Pettis,Dante Pettis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j35nhxhisutf6pz38fzs",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,51,1,0,0,21,30,1,5.44216328114271,0,2.42857142857143,0.0588235294117647,0.12962962962963,0.178976034858388,0,11.1,12.1
00-0034959,A.Beck,Andrew Beck,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abjcfi8hqapvflzbtupy",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,52,0,0,0,23,32,2,3.41527287522331,0,2.26086956521739,0.0731707317073171,0.0827338129496403,0.167669766625724,0,5.2,7.2
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmd0n2w602mqecv0vwei",NE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,1,0.548386981710792,0,4,6,55,0,0,0,90,1,2,4.04717121715657,0,0.611111111111111,0.2,0.32258064516129,0.525806451612903,0,6.2,10.2
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3kmmpxj0x4jofgovvfx",MIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,3,0,0,-0.648077606398147,0,0,0.0645161290322581,0.0185185185185185,0.10973715651135,0,0,0
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,36,0,0,0,2,0.239472795045003,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.6,3.6
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8uc18a8djof2vky8z52",BAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,0,0,-0.448364890122321,0,2,2,7,0,0,0,3,4,0,-0.382207377464511,0,2.33333333333333,0.0689655172413793,0.00852272727272727,0.109414184952978,0,1.1,3.1
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsvnsizj4t0qv9ptrzpf",LV,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,21,0,1,0,31,7,2,-3.65736195689533,0,0.67741935483871,0.171428571428571,0.0933734939759036,0.32250430292599,0,2.1,5.1
00-0035021,A.Dulin,Ashton Dulin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnaoemdbciiow7rcfzbu",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,46,0,0,0,95,10,2,1.07440528232837,0,0.48421052631579,0.122448979591837,0.297805642633229,0.392137419231015,0,4.6,7.6
00-0035125,A.Ingold,Alec Ingold,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hurse5jxssfxbsbeh0qt",MIA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,0.531584968790412,0,1,2,8,0,0,0,28,5,0,-0.90252647199668,0,0.285714285714286,0.0645161290322581,0.107692307692308,0.172158808933002,0,1,2
00-0035140,M.Hardman,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1lhxffk9f4e4lo201is",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,16,1,0,0,86,11,2,1.33206112199696,0,0.186046511627907,0.153846153846154,0.282894736842105,0.428795546558704,0,7.6,10.6
00-0035146,T.McSorley,Trace McSorley,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h18erwnwrqhpt7znvd3d",ARI,2022,1,REG,2,4,12,0,0,1,8,0,0,17,4,1,-1.50987532211002,0,0.705882352941177,,3,20,0,0,0,1,0.745036166044883,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.48,2.48
00-0035208,O.Zaccheaus,Olamide Zaccheaus,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bzetcp5jlpis9ueb1kfk",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,49,0,1,1,39,10,1,-3.29627906298265,0,1.25641025641026,0.125,0.138297872340426,0.284308510638298,0,2.9,6.9
00-0035215,D.Harty,Deonte Harty,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ouuf2vot58iosguctjiy",NO,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,-4,8,0,0.394207971403375,0,0,0.03125,-0.0134228187919463,0.0374790268456376,0,0.4,1.4
00-0035216,D.Johnson,Diontae Johnson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpxblj81lquuhjasvhe8",PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,12,55,0,1,0,115,-2,2,-1.51400226026257,0,0.478260869565217,0.324324324324324,0.382059800664452,0.753928346951603,0,5.5,12.5
00-0035222,Z.Gentry,Zach Gentry,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxzwzntife33bkwsmqb3",PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,40,0,0,0,0,40,1,1.60970677697333,0,0,0.0540540540540541,0,0.0810810810810811,0,4,6
00-0035228,K.Murray,Kyler Murray,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkb9x92lbea6ayknzoba",ARI,2022,1,REG,22,34,193,2,0,2,18,0,0,250,111,11,0.245660818647593,1,0.772,0.0577743177145108,5,29,0,1,0,1,0.523658372432692,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,20.62,20.62
00-0035229,T.Hockenson,T.J. Hockenson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ad89lw2t6v9bywmbh2uu",DET,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,38,0,0,0,42,23,3,-3.95843914384022,0,0.904761904761905,0.189189189189189,0.137254901960784,0.379862215156333,0,3.8,7.8
00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,96,1,0,0,4,5.30688267637743,0,2,2,9,0,0,0,-3,12,0,-0.922020712634549,0,-3,0.0689655172413793,-0.0232558139534884,0.0871692060946271,0,16.5,18.5
00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d9ifpvw57zivczxlpxdh",BUF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,48,0,0,0,2,1.03444418229628,0,2,2,14,0,0,0,-8,22,2,1.0501258833101,0,-1.75,0.0645161290322581,-0.0352422907488987,0.072104590024158,0,6.2,8.2
00-0035261,T.Pollard,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvesbybzmlucxce3hkwf",DAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,8,0,0,0,0,-4.05567227432039,0,2,2,14,0,0,0,1,13,0,-2.05822650471237,0,14,0.0487804878048781,0.00275482093663912,0.0750991063629645,0,2.2,4.2
00-0035345,C.Myarick,Chris Myarick,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p4wveksckzn0nuept8zw",NYG,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,1.1235902463668,0,1,0.0476190476190476,0.00833333333333333,0.0772619047619048,0,6.1,7.1
00-0035414,J.Guyton,Jalen Guyton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pnvdzb1ltbxpcdzmjfe0",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,28,0,0,-1.34667817947621,0,0,0.0294117647058824,0.119148936170213,0.127521902377972,0,0,0
00-0035500,G.Dortch,Greg Dortch,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j5xmpo01eea118axwwaj",ARI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,63,0,0,0,62,31,3,3.31763147271704,0,1.01612903225806,0.25,0.233082706766917,0.538157894736842,0,6.3,13.3
00-0035527,A.Isabella,Andy Isabella,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3repurenhwlyxci2sqy",ARI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,10,0,0,0,30,4,1,-0.254880248277914,0,0.333333333333333,0.0833333333333333,0.112781954887218,0.203947368421053,0,1,2
00-0035547,J.Fortson,Joe Fortson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q4wdp6zldwvcte3dcbdp",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.488749421929242,0,1,0.0256410256410256,0.00328947368421053,0.0407641700404858,0,6.1,7.1
00-0035572,P.Hesse,Parker Hesse,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hg0zmjun7lawoofz7hr5",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,5,0,0,0,9,4,1,0.678941404214129,0,0.555555555555556,0.0625,0.0319148936170213,0.116090425531915,0,0.5,1.5
00-0035593,J.Winfree,Juwann Winfree,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fty9irxwcqq7malchotw",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,17,0,0,0,12,5,1,2.00393885775702,0,1.41666666666667,0.0285714285714286,0.0571428571428571,0.0828571428571429,0,1.7,2.7
00-0035594,T.Homer,Travis Homer,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adeqwfn8m3vljb4lolyu",SEA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.278283093008213,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
00-0035631,D.Sample,Drew Sample,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntw6twdepdhx64hpkph1",CIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,2,0,0,-1.53081965090902,0,1,0.0188679245283019,0.00560224089635854,0.0322234554199038,0,0.2,1.2
00-0035639,P.Campbell,Parris Campbell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwe99bwwendcfycnryyn",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,37,0,0,0,20,27,3,2.37606515485095,0,1.85,0.0816326530612245,0.0626959247648903,0.16633612692726,0,3.7,6.7
